"name","value","created_at"
circulating_supply,29745861498.464,2024-10-28 12:20:02.000
rank,30.0,2024-10-28 12:20:02.000
price_usd,0.09345,2024-10-28 12:30:02.000
volume_24h,33435487.4887,2024-10-28 12:30:03.000
market_cap_dominance,0.1192,2024-10-28 12:30:03.000
market_cap,2779822055.426,2024-10-28 12:30:03.000
circulating_supply,29745861498.464,2024-10-28 12:30:03.000
rank,30.0,2024-10-28 12:30:03.000
price_usd,0.09351,2024-10-28 12:40:01.000
volume_24h,33615922.6237,2024-10-28 12:40:02.000
market_cap_dominance,0.1193,2024-10-28 12:40:02.000
market_cap,2781468401.414,2024-10-28 12:40:02.000
circulating_supply,29745861464.932,2024-10-28 12:40:02.000
rank,30.0,2024-10-28 12:40:02.000
price_usd,0.09347,2024-10-28 12:50:01.000
volume_24h,33739568.7484,2024-10-28 12:50:03.000
market_cap_dominance,0.1192,2024-10-28 12:50:03.000
market_cap,2780416821.0502,2024-10-28 12:50:03.000
circulating_supply,29745861464.932,2024-10-28 12:50:03.000
rank,30.0,2024-10-28 12:50:03.000
price_usd,0.09345,2024-10-28 13:02:01.000
volume_24h,33989405.9559,2024-10-28 13:02:03.000
market_cap_dominance,0.1192,2024-10-28 13:02:03.000
market_cap,2779851229.1469,2024-10-28 13:02:03.000
circulating_supply,29745861464.932,2024-10-28 13:02:03.000
rank,30.0,2024-10-28 13:02:03.000
price_usd,0.09341,2024-10-28 13:10:01.000
volume_24h,34165575.8918,2024-10-28 13:10:03.000
market_cap_dominance,0.1193,2024-10-28 13:10:03.000
market_cap,2778536470.7273,2024-10-28 13:10:03.000
circulating_supply,29745861451.695,2024-10-28 13:10:03.000
rank,30.0,2024-10-28 13:10:03.000
price_usd,0.09345,2024-10-28 13:20:02.000
volume_24h,34263778.918,2024-10-28 13:20:04.000
market_cap_dominance,0.1191,2024-10-28 13:20:04.000
market_cap,2779758464.4993,2024-10-28 13:20:04.000
circulating_supply,29745861451.695,2024-10-28 13:20:04.000
rank,30.0,2024-10-28 13:20:04.000
price_usd,0.09353,2024-10-28 13:40:01.000
volume_24h,34338733.1871,2024-10-28 13:40:02.000
market_cap_dominance,0.1193,2024-10-28 13:40:02.000
market_cap,2782144670.1741,2024-10-28 13:40:02.000
circulating_supply,29745861420.039,2024-10-28 13:40:02.000
rank,30.0,2024-10-28 13:40:02.000
price_usd,0.09352,2024-10-28 13:50:01.000
volume_24h,34632082.4374,2024-10-28 13:50:02.000
market_cap_dominance,0.119,2024-10-28 13:50:02.000
market_cap,2781937047.4161,2024-10-28 13:50:02.000
circulating_supply,29745861420.039,2024-10-28 13:50:02.000
rank,30.0,2024-10-28 13:50:02.000
price_usd,0.0934,2024-10-28 14:02:02.000
volume_24h,34823407.5508,2024-10-28 14:02:03.000
market_cap_dominance,0.1192,2024-10-28 14:02:03.000
market_cap,2778133615.306,2024-10-28 14:02:03.000
circulating_supply,29745861420.039,2024-10-28 14:02:03.000
rank,30.0,2024-10-28 14:02:03.000
price_usd,0.09328,2024-10-28 14:10:02.000
volume_24h,34970644.3309,2024-10-28 14:10:03.000
market_cap_dominance,0.1193,2024-10-28 14:10:03.000
market_cap,2774643309.7045,2024-10-28 14:10:03.000
circulating_supply,29745861390.2,2024-10-28 14:10:03.000
rank,30.0,2024-10-28 14:10:03.000
price_usd,0.09339,2024-10-28 14:20:02.000
volume_24h,35125859.8452,2024-10-28 14:20:03.000
market_cap_dominance,0.1192,2024-10-28 14:20:03.000
market_cap,2778056736.3419,2024-10-28 14:20:03.000
circulating_supply,29745861390.2,2024-10-28 14:20:03.000
rank,31.0,2024-10-28 14:20:03.000
price_usd,0.09333,2024-10-28 14:30:01.000
volume_24h,35277384.3077,2024-10-28 14:30:02.000
market_cap_dominance,0.1194,2024-10-28 14:30:02.000
market_cap,2776214352.1721,2024-10-28 14:30:02.000
circulating_supply,29745861390.2,2024-10-28 14:30:02.000
rank,30.0,2024-10-28 14:30:02.000
price_usd,0.09335,2024-10-28 14:40:02.000
volume_24h,35497735.3953,2024-10-28 14:40:03.000
market_cap_dominance,0.1194,2024-10-28 14:40:03.000
market_cap,2776643694.2962,2024-10-28 14:40:03.000
circulating_supply,29745861363.106,2024-10-28 14:40:03.000
rank,30.0,2024-10-28 14:40:03.000
price_usd,0.0935,2024-10-28 14:50:01.000
volume_24h,35732533.9994,2024-10-28 14:50:02.000
market_cap_dominance,0.1194,2024-10-28 14:50:02.000
market_cap,2781386257.9166,2024-10-28 14:50:02.000
circulating_supply,29745861363.106,2024-10-28 14:50:02.000
rank,31.0,2024-10-28 14:50:02.000
price_usd,0.09348,2024-10-28 15:02:05.000
volume_24h,35923729.7973,2024-10-28 15:02:09.000
market_cap_dominance,0.1193,2024-10-28 15:02:09.000
market_cap,2780556178.7185,2024-10-28 15:02:09.000
circulating_supply,29745861363.106,2024-10-28 15:02:09.000
rank,31.0,2024-10-28 15:02:09.000
price_usd,0.09333,2024-10-28 15:10:02.000
volume_24h,35959733.7713,2024-10-28 15:10:03.000
market_cap_dominance,0.1196,2024-10-28 15:10:03.000
market_cap,2776235070.488,2024-10-28 15:10:03.000
circulating_supply,29745861328.309,2024-10-28 15:10:03.000
rank,30.0,2024-10-28 15:10:03.000
price_usd,0.09343,2024-10-28 15:20:01.000
volume_24h,35944391.4695,2024-10-28 15:20:02.000
market_cap_dominance,0.1197,2024-10-28 15:20:02.000
market_cap,2779074671.411,2024-10-28 15:20:02.000
circulating_supply,29745861328.309,2024-10-28 15:20:02.000
rank,30.0,2024-10-28 15:20:02.000
price_usd,0.09337,2024-10-28 15:30:02.000
volume_24h,36175698.8649,2024-10-28 15:30:03.000
market_cap_dominance,0.1199,2024-10-28 15:30:03.000
market_cap,2777490327.3733,2024-10-28 15:30:03.000
circulating_supply,29745861328.309,2024-10-28 15:30:03.000
rank,30.0,2024-10-28 15:30:03.000
price_usd,0.09341,2024-10-28 15:40:01.000
volume_24h,36230245.8582,2024-10-28 15:40:02.000
market_cap_dominance,0.1199,2024-10-28 15:40:02.000
market_cap,2778541568.6533,2024-10-28 15:40:02.000
circulating_supply,29745861311.762,2024-10-28 15:40:02.000
rank,30.0,2024-10-28 15:40:02.000
price_usd,0.0934,2024-10-28 15:50:01.000
volume_24h,36311665.2843,2024-10-28 15:50:02.000
market_cap_dominance,0.1198,2024-10-28 15:50:02.000
market_cap,2778304465.6424,2024-10-28 15:50:02.000
circulating_supply,29745861311.762,2024-10-28 15:50:02.000
rank,30.0,2024-10-28 15:50:02.000
price_usd,0.09319,2024-10-28 16:02:05.000
volume_24h,36596855.7467,2024-10-28 16:02:06.000
market_cap_dominance,0.1197,2024-10-28 16:02:06.000
market_cap,2771978937.3268,2024-10-28 16:02:06.000
circulating_supply,29745861311.762,2024-10-28 16:02:06.000
rank,30.0,2024-10-28 16:02:06.000
price_usd,0.09323,2024-10-28 16:10:01.000
volume_24h,36674898.3127,2024-10-28 16:10:02.000
market_cap_dominance,0.1197,2024-10-28 16:10:02.000
market_cap,2773101628.993,2024-10-28 16:10:02.000
circulating_supply,29745861309.058,2024-10-28 16:10:02.000
rank,30.0,2024-10-28 16:10:02.000
price_usd,0.09336,2024-10-28 16:20:01.000
volume_24h,36747640.6959,2024-10-28 16:20:02.000
market_cap_dominance,0.1196,2024-10-28 16:20:02.000
market_cap,2777185613.6885,2024-10-28 16:20:02.000
circulating_supply,29745861309.058,2024-10-28 16:20:02.000
rank,30.0,2024-10-28 16:20:02.000
price_usd,0.09329,2024-10-28 16:30:01.000
volume_24h,36694269.448,2024-10-28 16:30:02.000
market_cap_dominance,0.1194,2024-10-28 16:30:02.000
market_cap,2774965210.1468,2024-10-28 16:30:02.000
circulating_supply,29745861309.058,2024-10-28 16:30:02.000
rank,30.0,2024-10-28 16:30:02.000
price_usd,0.09327,2024-10-28 16:40:05.000
volume_24h,36642293.7693,2024-10-28 16:40:06.000
market_cap_dominance,0.1195,2024-10-28 16:40:06.000
market_cap,2774403690.3604,2024-10-28 16:40:06.000
circulating_supply,29745861293.466,2024-10-28 16:40:06.000
rank,30.0,2024-10-28 16:40:06.000
price_usd,0.09326,2024-10-28 16:50:04.000
volume_24h,36722169.0539,2024-10-28 16:50:05.000
market_cap_dominance,0.1193,2024-10-28 16:50:05.000
market_cap,2773955646.6992,2024-10-28 16:50:05.000
circulating_supply,29745861293.466,2024-10-28 16:50:05.000
rank,30.0,2024-10-28 16:50:05.000
price_usd,0.09321,2024-10-28 17:02:02.000
volume_24h,36955728.6093,2024-10-28 17:02:03.000
market_cap_dominance,0.1194,2024-10-28 17:02:03.000
market_cap,2772639477.6944,2024-10-28 17:02:03.000
circulating_supply,29745861293.466,2024-10-28 17:02:03.000
rank,30.0,2024-10-28 17:02:03.000
price_usd,0.09301,2024-10-28 17:10:01.000
volume_24h,37010443.1209,2024-10-28 17:10:03.000
market_cap_dominance,0.1196,2024-10-28 17:10:03.000
market_cap,2766564201.1448,2024-10-28 17:10:03.000
circulating_supply,29745861281.459,2024-10-28 17:10:03.000
rank,30.0,2024-10-28 17:10:03.000
price_usd,0.093,2024-10-28 17:20:00.000
volume_24h,37553285.4168,2024-10-28 17:20:02.000
market_cap_dominance,0.1192,2024-10-28 17:20:02.000
market_cap,2766390579.0601,2024-10-28 17:20:02.000
circulating_supply,29745861281.459,2024-10-28 17:20:02.000
rank,30.0,2024-10-28 17:20:02.000
price_usd,0.09308,2024-10-28 17:30:03.000
volume_24h,37759193.6792,2024-10-28 17:30:04.000
market_cap_dominance,0.1193,2024-10-28 17:30:04.000
market_cap,2768810834.0351,2024-10-28 17:30:04.000
circulating_supply,29745861281.459,2024-10-28 17:30:04.000
rank,30.0,2024-10-28 17:30:04.000
price_usd,0.0934,2024-10-28 17:40:01.000
volume_24h,37954679.2965,2024-10-28 17:40:02.000
market_cap_dominance,0.1195,2024-10-28 17:40:02.000
market_cap,2778200920.9086,2024-10-28 17:40:02.000
circulating_supply,29745861258.951,2024-10-28 17:40:02.000
rank,31.0,2024-10-28 17:40:02.000
price_usd,0.09343,2024-10-28 17:50:01.000
volume_24h,38096372.4632,2024-10-28 17:50:03.000
market_cap_dominance,0.1193,2024-10-28 17:50:03.000
market_cap,2779118739.5279,2024-10-28 17:50:03.000
circulating_supply,29745861258.951,2024-10-28 17:50:03.000
rank,31.0,2024-10-28 17:50:03.000
price_usd,0.09314,2024-10-28 18:02:01.000
volume_24h,38154707.6926,2024-10-28 18:02:03.000
market_cap_dominance,0.1192,2024-10-28 18:02:03.000
market_cap,2770621331.0908,2024-10-28 18:02:03.000
circulating_supply,29745861258.951,2024-10-28 18:02:03.000
rank,31.0,2024-10-28 18:02:03.000
price_usd,0.09313,2024-10-28 18:10:02.000
volume_24h,38087701.935,2024-10-28 18:10:03.000
market_cap_dominance,0.1192,2024-10-28 18:10:03.000
market_cap,2770183161.1365,2024-10-28 18:10:03.000
circulating_supply,29745861234.269,2024-10-28 18:10:03.000
rank,31.0,2024-10-28 18:10:03.000
price_usd,0.09324,2024-10-28 18:20:00.000
volume_24h,38250103.6976,2024-10-28 18:20:01.000
market_cap_dominance,0.119,2024-10-28 18:20:01.000
market_cap,2773371060.9986,2024-10-28 18:20:01.000
circulating_supply,29745861234.269,2024-10-28 18:20:01.000
rank,31.0,2024-10-28 18:20:01.000
price_usd,0.09315,2024-10-28 18:30:02.000
volume_24h,38479948.544,2024-10-28 18:30:03.000
market_cap_dominance,0.1192,2024-10-28 18:30:03.000
market_cap,2770678667.9629,2024-10-28 18:30:03.000
circulating_supply,29745861234.269,2024-10-28 18:30:03.000
rank,31.0,2024-10-28 18:30:03.000
price_usd,0.09314,2024-10-28 18:40:02.000
volume_24h,38631206.6119,2024-10-28 18:40:03.000
market_cap_dominance,0.1192,2024-10-28 18:40:03.000
market_cap,2770654558.672,2024-10-28 18:40:03.000
circulating_supply,29745861207.489,2024-10-28 18:40:03.000
rank,30.0,2024-10-28 18:40:03.000
price_usd,0.09316,2024-10-28 18:50:01.000
volume_24h,38639518.0643,2024-10-28 18:50:02.000
market_cap_dominance,0.1194,2024-10-28 18:50:02.000
market_cap,2771143291.0171,2024-10-28 18:50:02.000
circulating_supply,29745861207.489,2024-10-28 18:50:02.000
rank,30.0,2024-10-28 18:50:02.000
price_usd,0.0933,2024-10-28 19:02:01.000
volume_24h,39271283.0946,2024-10-28 19:02:02.000
market_cap_dominance,0.1192,2024-10-28 19:02:02.000
market_cap,2775387189.4656,2024-10-28 19:02:02.000
circulating_supply,29745861207.489,2024-10-28 19:02:02.000
rank,30.0,2024-10-28 19:02:02.000
price_usd,0.09342,2024-10-28 19:10:01.000
volume_24h,39406730.0355,2024-10-28 19:10:02.000
market_cap_dominance,0.1188,2024-10-28 19:10:02.000
market_cap,2778871659.8508,2024-10-28 19:10:02.000
circulating_supply,29745861187.304,2024-10-28 19:10:02.000
rank,31.0,2024-10-28 19:10:02.000
price_usd,0.09347,2024-10-28 19:20:00.000
volume_24h,39571580.8863,2024-10-28 19:20:01.000
market_cap_dominance,0.1186,2024-10-28 19:20:01.000
market_cap,2780251205.0147,2024-10-28 19:20:01.000
circulating_supply,29745861187.304,2024-10-28 19:20:01.000
rank,31.0,2024-10-28 19:20:01.000
price_usd,0.09371,2024-10-28 19:30:01.000
volume_24h,40055800.6264,2024-10-28 19:30:02.000
market_cap_dominance,0.1186,2024-10-28 19:30:02.000
market_cap,2787453171.6257,2024-10-28 19:30:02.000
circulating_supply,29745861187.304,2024-10-28 19:30:02.000
rank,31.0,2024-10-28 19:30:02.000
price_usd,0.09375,2024-10-28 19:40:01.000
volume_24h,40433921.7168,2024-10-28 19:40:03.000
market_cap_dominance,0.1186,2024-10-28 19:40:03.000
market_cap,2788722731.1306,2024-10-28 19:40:03.000
circulating_supply,29745861128.921,2024-10-28 19:40:03.000
rank,31.0,2024-10-28 19:40:03.000
price_usd,0.09389,2024-10-28 19:50:00.000
volume_24h,41082798.7873,2024-10-28 19:50:01.000
market_cap_dominance,0.119,2024-10-28 19:50:01.000
market_cap,2792753128.144,2024-10-28 19:50:01.000
circulating_supply,29745861128.921,2024-10-28 19:50:01.000
rank,31.0,2024-10-28 19:50:01.000
price_usd,0.09374,2024-10-28 20:02:02.000
volume_24h,41188108.3724,2024-10-28 20:02:03.000
market_cap_dominance,0.119,2024-10-28 20:02:03.000
market_cap,2788373733.7875,2024-10-28 20:02:03.000
circulating_supply,29745861128.921,2024-10-28 20:02:03.000
rank,31.0,2024-10-28 20:02:03.000
price_usd,0.09375,2024-10-28 20:10:01.000
volume_24h,41299771.0344,2024-10-28 20:10:02.000
market_cap_dominance,0.1189,2024-10-28 20:10:02.000
market_cap,2788584423.4379,2024-10-28 20:10:02.000
circulating_supply,29745861093.318,2024-10-28 20:10:02.000
rank,31.0,2024-10-28 20:10:02.000
price_usd,0.0938,2024-10-28 20:20:01.000
volume_24h,41486898.2982,2024-10-28 20:20:02.000
market_cap_dominance,0.1192,2024-10-28 20:20:02.000
market_cap,2790017163.4668,2024-10-28 20:20:02.000
circulating_supply,29745861093.318,2024-10-28 20:20:02.000
rank,31.0,2024-10-28 20:20:02.000
price_usd,0.09375,2024-10-28 20:30:01.000
volume_24h,41680628.4305,2024-10-28 20:30:02.000
market_cap_dominance,0.119,2024-10-28 20:30:02.000
market_cap,2788628548.5801,2024-10-28 20:30:02.000
circulating_supply,29745861093.318,2024-10-28 20:30:02.000
rank,31.0,2024-10-28 20:30:02.000
price_usd,0.09376,2024-10-28 20:40:01.000
volume_24h,41667281.7894,2024-10-28 20:40:02.000
market_cap_dominance,0.1191,2024-10-28 20:40:02.000
market_cap,2788925122.4072,2024-10-28 20:40:02.000
circulating_supply,29745861049.601,2024-10-28 20:40:02.000
rank,31.0,2024-10-28 20:40:02.000
price_usd,0.09377,2024-10-28 20:50:01.000
volume_24h,41697700.6279,2024-10-28 20:50:02.000
market_cap_dominance,0.119,2024-10-28 20:50:02.000
market_cap,2789241279.2133,2024-10-28 20:50:02.000
circulating_supply,29745861049.601,2024-10-28 20:50:02.000
rank,31.0,2024-10-28 20:50:02.000
price_usd,0.09375,2024-10-28 21:02:03.000
volume_24h,41912213.0555,2024-10-28 21:02:04.000
market_cap_dominance,0.119,2024-10-28 21:02:04.000
market_cap,2788658447.0738,2024-10-28 21:02:04.000
circulating_supply,29745861049.601,2024-10-28 21:02:04.000
rank,31.0,2024-10-28 21:02:04.000
price_usd,0.09371,2024-10-28 21:10:01.000
volume_24h,41781447.7416,2024-10-28 21:10:02.000
market_cap_dominance,0.1187,2024-10-28 21:10:02.000
market_cap,2787351304.2549,2024-10-28 21:10:02.000
circulating_supply,29745860922.709,2024-10-28 21:10:02.000
rank,31.0,2024-10-28 21:10:02.000
price_usd,0.09367,2024-10-28 21:20:01.000
volume_24h,41915162.5142,2024-10-28 21:20:02.000
market_cap_dominance,0.1186,2024-10-28 21:20:02.000
market_cap,2786327341.3215,2024-10-28 21:20:02.000
circulating_supply,29745860922.709,2024-10-28 21:20:02.000
rank,31.0,2024-10-28 21:20:02.000
price_usd,0.09357,2024-10-28 21:30:00.000
volume_24h,41986738.8481,2024-10-28 21:30:01.000
market_cap_dominance,0.1187,2024-10-28 21:30:01.000
market_cap,2783396642.338,2024-10-28 21:30:01.000
circulating_supply,29745860922.709,2024-10-28 21:30:01.000
rank,31.0,2024-10-28 21:30:01.000
price_usd,0.09368,2024-10-28 21:40:01.000
volume_24h,41777409.2213,2024-10-28 21:40:02.000
market_cap_dominance,0.1187,2024-10-28 21:40:02.000
market_cap,2786512244.8531,2024-10-28 21:40:02.000
circulating_supply,29745860898.313,2024-10-28 21:40:02.000
rank,31.0,2024-10-28 21:40:02.000
price_usd,0.09387,2024-10-28 21:50:01.000
volume_24h,41903817.9787,2024-10-28 21:50:02.000
market_cap_dominance,0.1186,2024-10-28 21:50:02.000
market_cap,2792311509.9141,2024-10-28 21:50:02.000
circulating_supply,29745860898.313,2024-10-28 21:50:02.000
rank,31.0,2024-10-28 21:50:02.000
price_usd,0.0941,2024-10-28 22:02:03.000
volume_24h,41698648.4914,2024-10-28 22:02:04.000
market_cap_dominance,0.1188,2024-10-28 22:02:04.000
market_cap,2798998407.4057,2024-10-28 22:02:04.000
circulating_supply,29745860898.313,2024-10-28 22:02:04.000
rank,31.0,2024-10-28 22:02:04.000
price_usd,0.09421,2024-10-28 22:10:00.000
volume_24h,41946526.6092,2024-10-28 22:10:02.000
market_cap_dominance,0.1187,2024-10-28 22:10:02.000
market_cap,2802371186.4843,2024-10-28 22:10:02.000
circulating_supply,29745860807.468,2024-10-28 22:10:02.000
rank,31.0,2024-10-28 22:10:02.000
price_usd,0.09428,2024-10-28 22:20:02.000
volume_24h,42464983.5434,2024-10-28 22:20:03.000
market_cap_dominance,0.1183,2024-10-28 22:20:03.000
market_cap,2804557774.7408,2024-10-28 22:20:03.000
circulating_supply,29745860807.468,2024-10-28 22:20:03.000
rank,31.0,2024-10-28 22:20:03.000
price_usd,0.09436,2024-10-28 22:30:03.000
volume_24h,43653896.9483,2024-10-28 22:30:04.000
market_cap_dominance,0.1187,2024-10-28 22:30:04.000
market_cap,2806917352.3416,2024-10-28 22:30:04.000
circulating_supply,29745860807.468,2024-10-28 22:30:04.000
rank,31.0,2024-10-28 22:30:04.000
price_usd,0.09415,2024-10-28 22:40:01.000
volume_24h,44112920.8143,2024-10-28 22:40:02.000
market_cap_dominance,0.1184,2024-10-28 22:40:02.000
market_cap,2800719263.0517,2024-10-28 22:40:02.000
circulating_supply,29745860770.88,2024-10-28 22:40:02.000
rank,31.0,2024-10-28 22:40:02.000
price_usd,0.09407,2024-10-28 22:50:00.000
volume_24h,44272226.499,2024-10-28 22:50:01.000
market_cap_dominance,0.1185,2024-10-28 22:50:01.000
market_cap,2798282701.0738,2024-10-28 22:50:01.000
circulating_supply,29745860770.88,2024-10-28 22:50:01.000
rank,31.0,2024-10-28 22:50:01.000
price_usd,0.0941,2024-10-28 23:02:01.000
volume_24h,44293552.2001,2024-10-28 23:02:02.000
market_cap_dominance,0.1185,2024-10-28 23:02:02.000
market_cap,2799094839.7568,2024-10-28 23:02:02.000
circulating_supply,29745860770.88,2024-10-28 23:02:02.000
rank,31.0,2024-10-28 23:02:02.000
price_usd,0.09427,2024-10-28 23:10:01.000
volume_24h,44385735.3465,2024-10-28 23:10:02.000
market_cap_dominance,0.1184,2024-10-28 23:10:02.000
market_cap,2804043965.0011,2024-10-28 23:10:02.000
circulating_supply,29745860762.001,2024-10-28 23:10:02.000
rank,31.0,2024-10-28 23:10:02.000
price_usd,0.09425,2024-10-28 23:20:01.000
volume_24h,44451040.3936,2024-10-28 23:20:02.000
market_cap_dominance,0.1183,2024-10-28 23:20:02.000
market_cap,2803533289.509,2024-10-28 23:20:02.000
circulating_supply,29745860762.001,2024-10-28 23:20:02.000
rank,31.0,2024-10-28 23:20:02.000
price_usd,0.0942,2024-10-28 23:30:03.000
volume_24h,44662014.27,2024-10-28 23:30:05.000
market_cap_dominance,0.1185,2024-10-28 23:30:05.000
market_cap,2802067148.6524,2024-10-28 23:30:05.000
circulating_supply,29745860762.001,2024-10-28 23:30:05.000
rank,31.0,2024-10-28 23:30:05.000
price_usd,0.09424,2024-10-28 23:40:01.000
volume_24h,44772955.6826,2024-10-28 23:40:02.000
market_cap_dominance,0.1187,2024-10-28 23:40:02.000
market_cap,2803243190.5408,2024-10-28 23:40:02.000
circulating_supply,29745860670.605,2024-10-28 23:40:02.000
rank,31.0,2024-10-28 23:40:02.000
price_usd,0.0942,2024-10-28 23:50:01.000
volume_24h,44915227.4322,2024-10-28 23:50:02.000
market_cap_dominance,0.1197,2024-10-28 23:50:02.000
market_cap,2802181016.3214,2024-10-28 23:50:02.000
circulating_supply,29745860670.605,2024-10-28 23:50:02.000
rank,31.0,2024-10-28 23:50:02.000
price_usd,0.09434,2024-10-29 00:19:34.000
volume_24h,44895545.8531,2024-10-29 00:19:35.000
market_cap_dominance,0.1189,2024-10-29 00:19:35.000
market_cap,2806184894.2437,2024-10-29 00:19:35.000
circulating_supply,29745860573.379,2024-10-29 00:19:35.000
rank,31.0,2024-10-29 00:19:35.000
price_usd,0.09434,2024-10-29 00:19:37.000
volume_24h,44895545.8531,2024-10-29 00:19:38.000
market_cap_dominance,0.1189,2024-10-29 00:19:38.000
market_cap,2806184894.2437,2024-10-29 00:19:38.000
circulating_supply,29745860573.379,2024-10-29 00:19:38.000
